nct_id,brief_title,phase,phase_simple,overall_status,enrollment,lead_sponsor,company,sponsor_scale,is_industry,is_big_pharma,arm_structure,n_arms,comparator_B,experimental_A,targets,modalities,biomarkers_pipeline,tme_relevant,is_combination,EGFR_mut,ALK,ROS1,KRAS_G12C,MET,PD-L1,first_line,later_line,biomarker_selected,biomarker_detail,elig_summary
NCT05394831,"A Phase 1/2 Study to Evaluate the Safety, Tolerability and PK of JIN-A02 in Patients With EGFR Mutant Advanced NSCLC",PHASE1;PHASE2,Phase 2,RECRUITING,150,J Ints Bio,J Ints Bio,2,1,0,single_arm,1,jin-a02,jin-a02,EGFR,Small Molecule,EGFR,0,1,1,0,0,0,0,0,0,0,1,EGFRm,metastatic · squamous · measurable (RECIST)
NCT05401786,Anti-PD-1 Re-challenge After Immune Priming by Ipilimumab and Immune Boosting by Radiotherapy in Advanced NSCLC,PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,54,The Netherlands Cancer Institute,The Netherlands Cancer Institute,72,0,1,single_arm,1,cemiplimab;ipilimumab;sbrt,cemiplimab;ipilimumab;sbrt,CTLA-4,Monoclonal Antibody,ALK;BRAF;KRAS;PD-L1;RET;ROS1,1,1,0,0,1,0,0,1,0,0,1,"ROS1+, PD-L1−",metastatic · measurable (RECIST)
NCT05403385,Study of Inupadenant (EOS100850) With Chemotherapy as Second Line Treatment for Nonsquamous Non-small Cell Lung Cancer,PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,36,iTeos Therapeutics,iTeos Therapeutics,6,1,0,placebo_comparator,3,carboplatin;pemetrexed,carboplatin;inupadenant;pemetrexed,A2A,Small Molecule,ALK;PD-L1;ROS1,0,1,0,0,1,0,0,1,0,0,1,"ROS1+, PD-L1+",metastatic · squamous · measurable (RECIST)
NCT05403554,A Study of NI-1801 in Patients with Mesothelin Expressing Solid Cancers,PHASE1,Phase 1,RECRUITING,70,Light Chain Bioscience - Novimmune SA,Light Chain Bioscience - Novimmune,2,1,0,active_comparator,3,ni-1801 in combination with paclitaxel;paclitaxel,biological ni-1801;ni-1801 in combination with anti-pd1 (pembrolizumab),MSLN,Bispecific Antibody,Mesothelin;PR;biomarker;biomarker analysis,1,1,0,0,0,0,0,0,1,1,0,,metastatic · 1st-line · adenoca. · measurable (RECIST) · ECOG 0-1
NCT05417321,A Study Evaluating the Safety and Efficacy of HB0036 in Subjects With Advanced Solid Tumors,PHASE1;PHASE2,Phase 2,RECRUITING,80,"Shanghai Huaota Biopharmaceutical Co., Ltd.",Shanghai Huaota Biopharmaceutical,6,1,0,single_arm,1,hb0036,hb0036,PD-L1/TIGIT,Bispecific Antibody,ALK;PD-L1,1,1,0,1,0,0,0,1,0,0,1,"ALK+, PD-L1+",metastatic · adenoca. · measurable (RECIST)
NCT05430386,Study of HS-10241 in Combination With Almonertinib in Patients With Locally Advanced or Metastatic NSCLC,PHASE1,Phase 1,UNKNOWN,174,"Jiangsu Hansoh Pharmaceutical Co., Ltd.",Hansoh,82,1,0,single_arm,1,hs-10241,hs-10241,MET,Small Molecule,MET;MET:CEP7 signal ratio,0,1,1,0,0,0,0,0,0,0,1,EGFRm,metastatic · measurable (RECIST)
NCT05431270,"Dose Escalation/Expansion Study of Mavrostobart (PT199), an Anti-CD73 mAb, Administered Alone and in Combination With a PD-1 Inhibitor or Chemotherapy (the MORNINGSTAR Study)",PHASE1;PHASE2,Phase 2,RECRUITING,40,Phanes Therapeutics,Phanes Therapeutics,3,1,1,multi_experimental,4,mavrostobart (pt199),carboplatin + pemetrexed;docetaxel;gemcitabine;gemcitabine + nab-paclitaxel;mavrostobart (pt199);pembrolizumab + carboplatin + pemetrexed;pemetrexed;tislelizumab,PD-1,Monoclonal Antibody,ALK;PD-L1;biomarker;genomic,1,1,0,0,0,0,0,1,1,1,1,PD-L1+,metastatic · 1st-line · adenoca. · measurable (RECIST)
NCT05435248,Phase 1/2 Study of HS-10375 in Patients with Advanced or Metastatic Non-Small-Cell Lung Cancer(NSCLC),PHASE1;PHASE2,Phase 2,RECRUITING,354,"Jiangsu Hansoh Pharmaceutical Co., Ltd.",Hansoh,82,1,0,single_arm,1,hs-10375,hs-10375,EGFR,Small Molecule,EGFR,0,1,0,0,0,0,0,0,0,1,0,,metastatic · 2nd-line+ · measurable (RECIST)
NCT05441956,TGRX-326 Chinese Phase I for Advanced Non-small Cell Lung Cancer (NSCLC),PHASE1,Phase 1,ACTIVE_NOT_RECRUITING,198,"Shenzhen TargetRx Co., Ltd.",Shenzhen TargetRx,14,1,0,single_arm,1,tgrx-326,tgrx-326,ALK,Small Molecule,ALK;MET;ROS1;biomarker,0,1,0,1,1,0,0,0,0,1,1,"ALK+, ROS1+",metastatic · 2nd-line+ · measurable (RECIST)
NCT05442060,"To Evaluate OBI-833/OBI-821 in Combination With First-Line Erlotinib in Patients With EGFR-Mutated, Globo H-Positive, Locally Advanced or Metastatic Non-Small Cell Lung Cancer",PHASE2,Phase 2,RECRUITING,60,"OBI Pharma, Inc",OBI Pharma,9,1,0,active_comparator,2,erlotinib (,30 μg obi-833/100 μg obi-821;erlotinib (,EGFR,Cell Therapy,PR,1,1,1,0,0,0,0,0,1,0,1,EGFRm,metastatic · 1st-line · small-cell · measurable (RECIST)
NCT05443126,A Study of EP0031 (Lunbotinib) in Patients With Advanced RET-altered Malignancies,PHASE1;PHASE2,Phase 2,RECRUITING,265,Ellipses Pharma,Ellipses Pharma,6,1,0,multi_experimental,2,ep0031;pemetrexed;platinum,ep0031;pemetrexed;platinum,RET,Small Molecule,RET,0,1,0,0,0,0,0,0,1,0,0,,metastatic · 1st-line · measurable (RECIST)
NCT05445843,Study of Efficacy and Safety of JDQ443 Single-agent as First-line Treatment for Patients With Locally Advanced or Metastatic KRAS G12C- Mutated Non-small Cell Lung Cancer With a PD-L1 Expression < 1% or a PD-L1 Expression ≥ 1% and an STK11 Co-mutation.,PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,95,Novartis Pharmaceuticals,Novartis,836,1,1,multi_experimental,2,jdq443,jdq443,KRAS,Small Molecule,ALK;KRAS;PD-L1;STK11,0,1,1,1,0,1,0,1,0,0,1,"EGFRm, ALK+, KRAS G12C, PD-L1+",metastatic · measurable (RECIST)
NCT05450692,A Phase III Study of Ceralasertib Plus Durvalumab Versus Docetaxel in Patients With Non Small Cell Lung Cancer (NSCLC) Whose Disease Progressed On or After Prior Anti PD (L)1 Therapy And Platinum Based Chemotherapy,PHASE3,Phase 3,ACTIVE_NOT_RECRUITING,594,AstraZeneca,AstraZeneca,780,1,1,active_comparator,2,docetaxel,ceralasertib;durvalumab,ATM,Small Molecule,ALK;BRCA1;BRCA2;HRR,0,1,0,1,0,0,0,0,0,1,1,ALK+,metastatic · 2nd-line+
NCT05450965,"Study of PLK1 Inhibitor, Onvansertib, in Relapsed Small Cell Lung Cancer",PHASE2,Phase 2,RECRUITING,37,"University of Maryland, Baltimore","University of Maryland, Baltimore",20,0,0,single_arm,1,onvansertib,onvansertib,PLK1,Small Molecule,KRAS;NRAS,0,1,0,0,0,0,0,0,0,1,0,,metastatic · 2nd-line+ · small-cell · measurable (RECIST)
NCT05456256,A Study of LP-300 With Carboplatin and Pemetrexed in Never Smokers With Advanced Lung Adenocarcinoma,PHASE2,Phase 2,RECRUITING,90,Lantern Pharma Inc.,Lantern Pharma,3,1,0,active_comparator,2,carboplatin;pemetrexed,carboplatin;lp-300;pemetrexed,,,ALK;MET;NTRK;genomic,0,1,0,1,0,0,0,0,0,0,1,ALK+,metastatic · adenoca. · measurable (RECIST)
NCT05460273,"A Study of Dato-DXd in Chinese Patients With Advanced Non-Small Cell Lung Cancer, Triple-negative Breast Cancer and Other Solid Tumors (TROPION-PanTumor02)",PHASE1;PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,119,AstraZeneca,AstraZeneca,780,1,1,single_arm,1,datopotamab deruxtecan (dato-dxd),datopotamab deruxtecan (dato-dxd),TROP2,ADC,ALK;HER2;RET;ROS1;TROP-1;genomic,1,1,0,0,1,0,1,0,0,1,1,"ROS1+, MET+",metastatic · 2nd-line+ · measurable (RECIST)
NCT05462717,Dose Escalation and Dose Expansion Study of RMC-6291 Monotherapy in Subjects With Advanced KRASG12C Mutant Solid Tumors,PHASE1,Phase 1,ACTIVE_NOT_RECRUITING,222,"Revolution Medicines, Inc.",Revolution Medicines,19,1,0,single_arm,1,rmc-6291,rmc-6291,KRAS,Small Molecule,KRAS,0,1,0,0,0,1,0,0,0,0,1,KRAS G12C,metastatic
NCT05466149,Efficacy and Safety of Furmonertinib in Patients With Locally Advanced or Metastatic NSCLC With EGFR Exon 20 Insertion,PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,100,"Allist Pharmaceuticals, Inc.",Allist Pharmaceuticals,19,1,0,single_arm,1,furmonertinib,furmonertinib,EGFR,Small Molecule,EGFR;PD-L1;PR,0,1,1,0,0,0,0,1,0,0,1,"EGFRm, PD-L1+",metastatic · measurable (RECIST)
NCT05468489,To Evaluate Efficacy and Safety of Serplulimab + Chemotherapy (Carboplatin- Etoposide) in US Patients With ES-SCLC,PHASE3,Phase 3,ACTIVE_NOT_RECRUITING,200,Shanghai Henlius Biotech,Shanghai Henlius,98,1,0,active_comparator,2,atezolizumab + chemotherapy (carboplatin-etoposide),serplulimab + chemotherapy (carboplatin-etoposide),PD-L1,Monoclonal Antibody,PD-L1,1,1,0,0,0,0,0,1,0,0,1,PD-L1+,metastatic · measurable (RECIST)
NCT05469022,Neoadjuvant Lazertinib Therapy in EGFR-Mutation Positive Lung Adenocarcinoma Detected by BALF Liquid Biopsy,PHASE2,Phase 2,RECRUITING,40,Konkuk University Medical Center,Konkuk University Medical Center,2,0,0,single_arm,1,neoadjuvant lazertinib,neoadjuvant lazertinib,EGFR,Small Molecule,EGFR,0,1,1,0,0,0,0,0,0,1,1,EGFRm,metastatic · 2nd-line+ · measurable (RECIST) · ECOG 0-1
NCT05470595,A Single-arm Trial of Atezolizumab/Platinum/Etoposide for the Treatment of Advanced Large-cell Neuroendocrine Cancer of the Lung,PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,67,Technische Universität Dresden,Technische Universität Dresden,14,0,1,single_arm,1,atezolizumab,atezolizumab,PD-L1,Monoclonal Antibody,CMMRD;MSI-H;TMB,1,1,0,0,0,0,0,0,1,0,0,,metastatic · 1st-line · measurable (RECIST)
NCT05473156,"A Study to Investigate the Safety, Pharmacokinetics, and Clinical Activity of AP203 in Patients with Locally Advanced or Metastatic Solid Tumors, and Expansion to Selected Malignancies",PHASE1;PHASE2,Phase 2,RECRUITING,168,AP Biosciences Inc.,AP Biosciences,4,1,0,multi_experimental,4,ap203,ap203,,,ALK;BRAF;MET;NTRK;PD-L1;RET;ROS1;genomic,0,1,0,1,1,0,0,1,0,1,1,"ALK+, ROS1+, PD-L1+",metastatic · 2nd-line+ · squamous · measurable (RECIST)
NCT05482568,A Trial of Injectable SHR-A1811 in Combination With Pyrotinib or SHR-1316 in Subjects With Advanced Non-small Cell Lung Cancer,PHASE1;PHASE2,Phase 2,RECRUITING,324,"Jiangsu HengRui Medicine Co., Ltd.",Hengrui,312,1,0,single_arm,1,shr-a1811 & pyrotinib/shr-a1811 & shr-1316,shr-a1811 & pyrotinib/shr-a1811 & shr-1316,HER2,ADC,HER2,1,1,0,0,0,0,0,0,0,0,0,,metastatic · small-cell · ECOG 0
NCT05483491,"KK-LC-1 TCR-T Cell Therapy for Gastric, Breast, Cervical, and Lung Cancer",PHASE1,Phase 1,RECRUITING,30,Christian Hinrichs,Christian Hinrichs,3,0,0,single_arm,1,aldesleukin;kk-lc-1 tcr-t cells,aldesleukin;kk-lc-1 tcr-t cells,KK-LC-1,CAR-T,KK-LC-1;genomic,1,1,0,0,0,0,0,0,0,0,0,,metastatic · measurable (RECIST)
NCT05485974,A Dose Escalation Study of HBI-2438 in Patients With Solid Tumors Harboring KRAS G12C Mutation,PHASE1,Phase 1,ACTIVE_NOT_RECRUITING,44,"HUYABIO International, LLC.",HUYABIO International,9,1,0,single_arm,1,hbi-2438,hbi-2438,KRAS,Small Molecule,KRAS,0,1,0,0,0,1,0,0,0,0,1,KRAS G12C,metastatic · squamous · measurable (RECIST)
NCT05487391,A Study of QL1706 Combined With Platinum-containing Chemotherapy in Adjuvant Treatment of Stage II-IIIB Non-small Cell Lung Cancer After Complete Surgical Resection.,PHASE3,Phase 3,RECRUITING,632,"Qilu Pharmaceutical Co., Ltd.",Qilu Pharmaceutical,108,1,0,placebo_comparator,2,carboplatin;cisplatin;paclitaxel;pemetrexed;vinorelbine tartrate,carboplatin;cisplatin;paclitaxel;pemetrexed;ql1706 injection;vinorelbine tartrate,EGFR,Bispecific Antibody,ALK;PD-L1,1,1,1,1,0,0,0,0,0,0,1,"EGFRm, ALK+",neoadjuvant · squamous
NCT05488314,A Study of Amivantamab and Capmatinib Combination Therapy in Unresectable Metastatic Non-small Cell Lung Cancer,PHASE1;PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,57,"Janssen Research & Development, LLC",Johnson & Johnson,363,1,1,multi_experimental,2,amivantamab;capmatinib,amivantamab;capmatinib,MET,Small Molecule,MET,0,1,0,0,0,0,0,0,0,0,0,,metastatic · small-cell
NCT05490472,JAB-2485 Activity in Adult Patients With Advanced Solid Tumors,PHASE1;PHASE2,Phase 2,RECRUITING,102,"Jacobio Pharmaceuticals Co., Ltd.",Jacobio Pharmaceuticals,13,1,0,multi_experimental,2,jab-2485 (aurora a inhibitor),jab-2485 (aurora a inhibitor),AURKA,Small Molecule,,0,1,0,0,0,0,0,0,0,1,0,,metastatic · 2nd-line+ · measurable (RECIST)
NCT05492682,START: Safety and Anti-Tumor Activity of PeptiCRAd-1 in Treatment of Cancer,PHASE1,Phase 1,RECRUITING,15,Valo Therapeutics Oy,Valo Therapeutics,1,1,0,multi_experimental,2,cyclophosphamide;pembrolizumab;pepticrad-1,cyclophosphamide;pembrolizumab;pepticrad-1,NY-ESO-1,Oncolytic Virus,MAGE-A3;NY-ESO-1,1,1,0,0,0,0,0,1,0,1,1,PD-L1+,metastatic · 2nd-line+ · squamous · measurable (RECIST)
NCT05496166,The Efficiency of Surgery and Radiotherapy After SHR-1316 (Adebrelimab) and Platinum-containing Doublet Induction Therapy for Limited-stage Small Cell Lung Cancer,PHASE3,Phase 3,NOT_YET_RECRUITING,348,"Shanghai Pulmonary Hospital, Shanghai, China","Shanghai Pulmonary Hospital, Shanghai, China",3,0,0,active_comparator,2,chemotherapy and shr-1316(adebrelimab) comnined with surgery or radiotherapy,chemotherapy and shr-1316(adebrelimab) comnined with surgery or radiotherapy,PD-1,Monoclonal Antibody,PD-L1,1,1,0,0,0,0,0,0,0,0,0,,metastatic · small-cell
NCT05498428,A Study of Amivantamab in Participants With Advanced or Metastatic Solid Tumors Including Epidermal Growth Factor Receptor (EGFR)-Mutated Non-Small Cell Lung Cancer,PHASE2,Phase 2,RECRUITING,520,"Janssen Research & Development, LLC",Johnson & Johnson,363,1,1,multi_experimental,8,amivantamab,amivantamab;carboplatin;direct oral anticoagulant (doac);lazertinib;low molecular weight heparin (lmwh);pemetrexed,EGFR,Monoclonal Antibody,EGFR,1,1,1,0,0,0,0,0,1,1,1,EGFRm,metastatic · 1st-line · squamous · measurable (RECIST) · ECOG 0
NCT05499390,AK112 in Advanced Non-Small Cell Lung Cancer,PHASE3,Phase 3,ACTIVE_NOT_RECRUITING,398,Akeso,Akeso,103,1,0,active_comparator,2,pembrolizumab,ak112,PD-1,Bispecific Antibody,ALK;PD-L1,1,1,1,0,0,0,0,1,0,0,1,"EGFRm, PD-L1+",metastatic · squamous · measurable (RECIST)
NCT05500092,"An Open Label, Randomized Study of Neoadjuvant Nivolumab and Chemotherapy, With or Without Sub-ablative Stereotactic Body Radiation Therapy, for Resectable Stage IIA to IIIB Non-small Cell Lung Cancer",PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,17,Montefiore Medical Center,Montefiore Medical Center,18,0,1,active_comparator,2,nivolumab;platinum doublet,(8gy x 3);nivolumab;platinum doublet,PD-1,Monoclonal Antibody,CD30,1,1,0,0,0,0,0,0,0,0,0,,recurrent · small-cell · measurable (RECIST)
NCT05501665,Split Course Adaptive Radiation Therapy With Pembrolizumab With/Without Chemotherapy for Treating Stage IV Lung Cancer,PHASE1;PHASE2,Phase 2,RECRUITING,25,Vanderbilt-Ingram Cancer Center,Vanderbilt-Ingram Cancer Center,25,0,0,multi_experimental,11,[18-f] (fluoropropyl)-l-glutamate (fspg) pet scan;biospecimen collection;computed tomography;fludeoxyglucose f-18;positron emission tomography;radiation therapy,[18-f] (fluoropropyl)-l-glutamate (fspg) pet scan;atezolizumab;biospecimen collection;carboplatin;cemiplimab;computed tomography;fludeoxyglucose f-18;ipilimumab;nab-paclitaxel;nivolumab;pembrolizumab;pemetrexed;positron emission tomography;radiation therapy,PD-1,Monoclonal Antibody,ALK;KRAS;PD-L1;ROS1,1,1,0,0,1,1,0,1,0,0,1,"ROS1+, KRAS G12C, PD-L1+",metastatic · squamous · measurable (RECIST)
NCT05502237,Zimberelimab and Domvanalimab in Combination With Chemotherapy Versus Pembrolizumab With Chemotherapy in Patients With Untreated Metastatic Non-Small Cell Lung Cancer,PHASE3,Phase 3,ACTIVE_NOT_RECRUITING,1021,Gilead Sciences,Gilead Sciences,168,1,1,active_comparator,3,carboplatin;cisplatin;nab-paclitaxel;paclitaxel;pembrolizumab;pemetrexed,carboplatin;cisplatin;domvanalimab;nab-paclitaxel;paclitaxel;pemetrexed;zimberelimab,PD-1,Monoclonal Antibody,ALK;BRAF;NTRK;PD-L1;RET;ROS1;genomic,1,1,0,1,1,0,0,1,0,0,1,"ALK+, ROS1+, PD-L1+",metastatic · small-cell · measurable (RECIST)
NCT05502913,Fecal Microbiota Transplantation With Immune Checkpoint Inhibitors in Lung Cancer,PHASE2,Phase 2,RECRUITING,80,Soroka University Medical Center,Soroka University Medical Center,1,0,0,multi_experimental,2,antibiotics;fmt (fecal microbiota transplantation),antibiotics;fmt (fecal microbiota transplantation),,,biomarker;genomic,0,1,0,0,0,0,0,0,0,0,0,,
NCT05503888,Phase Ib/II Study of Almonertinib Combined With SHR-1701 in the Treatment of Relapsed or Advanced Non-small Cell Lung Cancer,PHASE1;PHASE2,Phase 2,NOT_YET_RECRUITING,160,"Suzhou Suncadia Biopharmaceuticals Co., Ltd.",Suzhou Suncadia Biopharmaceuticals,86,1,0,placebo_comparator,2,almonertinib,almonertinib combined with shr-1701,EGFR,Small Molecule,EGFR,0,1,0,0,0,0,0,0,0,0,0,,metastatic · measurable (RECIST) · ECOG 0-1
NCT05504278,Efficacy and Safety of IBI351 in Combination With Chemotherapy in Advanced Non-squamous Non-small Cell Lung Cancer Subjects With KRAS G12C Mutation,PHASE1,Phase 1,RECRUITING,144,Innovent Biologics (Suzhou) Co. Ltd.,Innovent,107,1,0,multi_experimental,5,ibi351,carboplatin;cetuximab;cis-platinum;ibi351;pemetrexed;sintilimab,KRAS,Small Molecule,KRAS,0,1,0,0,0,1,0,0,0,0,1,KRAS G12C,metastatic · squamous
NCT05513703,A Study to Assess Disease Activity of Intravenously (IV) Infused Telisotuzumab Vedotin in Adult Participants With Advanced/Metastatic Non-Squamous Non-Small Cell Lung Cancer (NSCLC),PHASE2,Phase 2,TERMINATED,9,AbbVie,AbbVie,274,1,1,single_arm,1,telisotuzumab vedotin,telisotuzumab vedotin,MET,ADC,MET,1,1,0,0,1,0,1,0,0,0,1,"ROS1+, MET+",metastatic · adenoca. · measurable (RECIST)
NCT05526755,A Study of 5 Years of Adjuvant Osimertinib in Completely Resected Epidermal Growth Factor Receptor Mutation (EGFRm) Non-small Cell Lung Carcinoma (NSCLC),PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,188,AstraZeneca,AstraZeneca,780,1,1,single_arm,1,osimertinib,osimertinib,EGFR,Small Molecule,EGFR,0,1,1,0,0,0,0,0,0,1,1,EGFRm,neoadjuvant · 2nd-line+ · squamous
NCT05532696,Phase 1b/2 Study to Evaluate ABT-101 in Solid Tumor and NSCLC Patients,PHASE1;PHASE2,Phase 2,RECRUITING,61,"Anbogen Therapeutics, Inc.",Anbogen Therapeutics,2,1,0,single_arm,1,abt-101,abt-101,HER2,Small Molecule,HER2,0,1,0,0,0,0,0,0,0,1,0,,metastatic · 2nd-line+ · measurable (RECIST)
NCT05538130,A Study to Learn About the Study Medicine Called PF-07799544 as Monotherapy or in Combination in People With Advanced Solid Tumors,PHASE1,Phase 1,ACTIVE_NOT_RECRUITING,148,Pfizer,Pfizer,687,1,1,multi_experimental,3,pf-07799544,pf-07799544;pf-07799933,BRAF,Small Molecule,BRAF,0,1,0,0,0,0,0,0,0,0,0,,metastatic · measurable (RECIST)
NCT05543330,A Phase Ib/II Clinical Trial of M701 in the Treatment of Malignant Pleural Effusions Caused by NSCLC,PHASE1;PHASE2,Phase 2,RECRUITING,116,"Wuhan YZY Biopharma Co., Ltd.",Wuhan YZY Biopharma,8,1,0,multi_experimental,2,m701 pleural infusion;pleural drainage,m701 pleural infusion;pleural drainage,EPCAM,Bispecific Antibody,EPCAM;PD-L1,1,1,0,0,0,0,0,1,0,1,1,PD-L1+,metastatic · 2nd-line+ · squamous · ECOG 2
NCT05544240,Phase 1 Trial of SYNC-T - Immunotherapy for Patients With Advanced/Metastatic Solid Tumors,PHASE1,Phase 1,RECRUITING,20,Williams Cancer Foundation,Williams Cancer Foundation,2,0,0,single_arm,1,sv-101,sv-101,,,,0,1,0,0,0,0,0,0,0,0,0,,metastatic · squamous · measurable (RECIST)
NCT05544929,A Study of Safety and Efficacy of KFA115 Alone and in Combo With Pembrolizumab in Patients With Select Advanced Cancers,PHASE1,Phase 1,ACTIVE_NOT_RECRUITING,126,Novartis Pharmaceuticals,Novartis,836,1,1,multi_experimental,3,kfa115,kfa115;pembrolizumab,PD-1,,BRAF;MSI;MSI-H;PD-L1,0,1,0,0,0,0,0,1,0,1,1,PD-L1+,metastatic · 2nd-line+ · squamous
NCT05546268,Study of Oral MRT-2359 in Selected Cancer Patients,PHASE1;PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,174,"Monte Rosa Therapeutics, Inc",Monte Rosa Therapeutics,2,1,0,multi_experimental,6,oral mrt-2359,oral mrt-2359,MYC,Small Molecule,HER2;MYC;biomarker,0,1,0,0,0,0,0,0,0,0,0,,metastatic · measurable (RECIST)
NCT05546866,Study to Assess the Efficacy and Safety of Adjuvant Osimertinib in NSCLC With Uncommon EGFRm,PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,51,AstraZeneca,AstraZeneca,780,1,1,single_arm,1,osimertinib,osimertinib,EGFR,Small Molecule,EGFR,0,1,1,0,0,0,0,0,0,1,1,EGFRm,neoadjuvant · 2nd-line+ · squamous
NCT05553834,"PCSK9 Inhibitor and PD-1 Inhibitor in Patients With Metastatic, Refractory To Prior Anti PD-1 Non-small Cell Lung",PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,60,Duke University,Duke University,91,0,1,single_arm,1,alirocumab and cemiplimab,alirocumab and cemiplimab,PD-1,Monoclonal Antibody,ALK;BRAF;MET;NTRK;PD-L1;RET;ROS1,1,1,0,0,1,0,1,0,0,1,1,"ROS1+, MET+",metastatic · 2nd-line+ · small-cell · measurable (RECIST)
NCT05555732,Datopotamab Deruxtecan (Dato-DXd) and Pembrolizumab With or Without Platinum Chemotherapy in 1L Non-Small Cell Lung Cancer (TROPION-Lung07),PHASE3,Phase 3,ACTIVE_NOT_RECRUITING,1170,Daiichi Sankyo,Daiichi Sankyo,178,1,1,active_comparator,3,carboplatin;cisplatin;pembrolizumab;pemetrexed,carboplatin;cisplatin;datopotamab deruxtecan;pembrolizumab,PD-1,Monoclonal Antibody,PD-L1;TROP2;biomarker,1,1,0,0,0,0,0,1,0,1,1,PD-L1+,metastatic · 2nd-line+ · squamous · measurable (RECIST)
NCT05557045,"A Study of JZP815 Oral Capsules in Adult Participants With Advanced or Metastatic Solid Tumors Harboring Mitogen Activated Protein Kinase (MAPK) Pathway Alterations to Investigate the Safety, Dosing, and Antitumor Activity of JZP815",PHASE1,Phase 1,ACTIVE_NOT_RECRUITING,98,Jazz Pharmaceuticals,Jazz Pharmaceuticals,59,1,0,multi_experimental,2,jzp815,jzp815,BRAF,Small Molecule,MAPK pathway,0,1,0,0,0,0,0,0,0,0,0,,metastatic · measurable (RECIST) · ECOG 0
NCT05557591,A Trial to Learn How the Cancer Vaccine BNT116 in Combination With Cemiplimab Works and How Safe the Combination is in Adults With Advanced Non-small Cell Lung Cancer (EMPOWERVAX Lung 1),PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,51,Regeneron Pharmaceuticals,Regeneron,95,1,1,multi_experimental,2,cemiplimab,bnt116;cemiplimab,CLDN6,mRNA,ALK;PD-L1;ROS1;ctDNA,0,1,0,1,1,0,0,1,0,0,1,"ALK+, ROS1+, PD-L1+",metastatic · squamous · measurable (RECIST)
NCT05565378,"A Platform Study of Novel Immunotherapy Combinations in Participants With Previously Untreated, Advanced/Metastatic Non-Small-Cell Lung Cancer",PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,351,GlaxoSmithKline,GSK,468,1,1,active_comparator,6,pembrolizumab,belrestotug;dostarlimab;nelistotug,PD-1,Monoclonal Antibody,ALK;PD-L1;genomic,1,1,0,1,0,0,0,1,1,0,1,"ALK+, PD-L1+",metastatic · 1st-line · squamous · measurable (RECIST)
NCT05565417,Study of the Monoclonal Antibody IMT-009 in Patients With Advanced Solid Tumors or Lymphomas,PHASE1;PHASE2,Phase 2,ACTIVE_NOT_RECRUITING,67,Immunitas Therapeutics,Immunitas Therapeutics,1,1,0,multi_experimental,3,imt-009,fruquintinib;imt-009,CD161,Monoclonal Antibody,ALK;BRAF;CD161;CLEC2D;CXCL13;HER2;KRAS;MET;MSI;MSI-H;PD-L1;RET;biomarker;dMMR,1,1,0,0,0,0,1,1,1,1,1,"MET+, PD-L1+",metastatic · 1st-line · squamous · measurable (RECIST)
NCT05566041,"A Phase 3, Controlled, Open-label, Global Randomized Study of RRx-001 With a Platinum Doublet or a Platinum Doublet in Small Cell Lung Cancer",PHASE3,Phase 3,ACTIVE_NOT_RECRUITING,292,"EpicentRx, Inc.",EpicentRx,13,1,0,active_comparator,2,cisplatin/carboplatin plus etoposide,rrx-001 + eloop device,NLRP3,Small Molecule,,0,1,0,0,0,0,0,0,0,0,0,,metastatic · small-cell · measurable (RECIST) · ECOG 0
NCT05570825,SX-682 With Pembrolizumab for the Treatment of Metastatic or Recurrent Stage IIIC or IV Non-Small Cell Lung Cancer,PHASE2,Phase 2,RECRUITING,30,University of Washington,University of Washington,74,0,0,single_arm,1,biopsy;biospecimen collection;computed tomography;cxcr1/2 inhibitor sx-682;magnetic resonance imaging;pembrolizumab;positron emission tomography,biopsy;biospecimen collection;computed tomography;cxcr1/2 inhibitor sx-682;magnetic resonance imaging;pembrolizumab;positron emission tomography,CXCR1/2,Small Molecule,ALK;EGFR;MET;MSS;PD-L1;RAS;RET;ROS1,0,1,1,1,1,0,1,1,0,1,1,"EGFRm, ALK+, ROS1+, MET+, PD-L1+",metastatic · 2nd-line+ · small-cell · measurable (RECIST) · ECOG 0
NCT05578326,Study of Trilaciclib and Lurbinectidin,PHASE2,Phase 2,RECRUITING,30,UNC Lineberger Comprehensive Cancer Center,UNC Lineberger Comprehensive Cancer Center,85,0,0,single_arm,1,lurbinectedin;trilaciclib,lurbinectedin;trilaciclib,CDK4/6,Small Molecule,,0,1,0,0,0,0,0,1,0,0,1,PD-L1+,measurable (RECIST)
